user_id,anime_id,rating
786,1,10
786,235,10
786,339,10
786,813,10
786,164,10
786,9756,10
786,232,10
786,585,10
786,512,10
786,6,10
786,185,10
786,437,10
786,820,10
786,440,10
786,392,10
786,523,10
786,578,10
786,170,10
786,21,10
786,245,10
786,30,10
